State,Action,Value
"((0, -1, 0), (0, 1, 0), (-1, 0, 1))","(2, 1)",0.018736497905538677
"((0, -1, 0), (-1, 1, 1), (-1, 1, 1))","(0, 0)",0.5695327900000001
"((0, -1, -1), (1, 0, 1), (1, 0, -1))","(2, 1)",-0.271
"((0, -1, -1), (1, 0, 1), (1, 0, 0))","(2, 2)",-0.1157770536481
"((0, 0, 1), (0, 0, 0), (-1, 1, 0))","(1, 0)",0.038239087312930506
"((1, 0, 1), (0, 1, -1), (-1, -1, 0))","(0, 1)",0.46855900000000006
"((0, -1, 1), (1, 0, -1), (0, 1, -1))","(1, 1)",0.0727449734382769
"((0, -1, 1), (1, 0, -1), (0, 0, 0))","(2, 1)",0.05502650663611618
"((0, -1, 1), (1, 0, -1), (0, 1, 0))","(2, 2)",0.05465247799500001
"((0, -1, 1), (1, 0, 0), (0, 0, 0))","(1, 2)",0.019199954325150002
"((-1, 1, -1), (0, 0, 1), (0, -1, 1))","(2, 0)",0.18409725772954746
"((-1, 1, 0), (0, 0, 1), (0, -1, 0))","(2, 2)",0.023198414327185456
"((0, -1, 0), (1, -1, 0), (0, 1, 1))","(0, 0)",-0.2012694232094649
"((-1, 0, 1), (1, 0, 0), (-1, 1, -1))","(1, 2)",-0.19
"((0, 0, 0), (1, 0, 0), (-1, 1, -1))","(0, 2)",0.05867321294984455
"((-1, 0, 1), (1, 0, 1), (-1, 1, -1))","(1, 1)",0.46855900000000006
"((0, 0, 1), (1, 0, 0), (-1, 1, -1))","(0, 0)",0.0014903099999999947
"((0, 0, 0), (1, 0, 0), (-1, 1, 0))","(2, 2)",0.08358861482349915
"((-1, 0, 0), (0, -1, 1), (1, -1, 1))","(0, 2)",0.9866972053527088
"((0, 0, 0), (0, -1, 1), (1, -1, 0))","(2, 2)",-0.819967765398301
"((0, 0, 0), (0, -1, 1), (1, 0, 0))","(2, 1)",0.40504882264726255
"((1, -1, 1), (1, -1, 0), (0, 0, 0))","(2, 0)",0.4765924952335713
"((1, 1, -1), (0, 1, 0), (-1, -1, 0))","(2, 2)",0.5695327900000001
"((1, 1, -1), (0, 0, 0), (0, -1, 0))","(1, 1)",-0.06797616309228889
"((1, 1, -1), (0, 1, 0), (0, -1, 0))","(2, 0)",-0.19
"((-1, 0, 1), (1, -1, 0), (-1, 0, 1))","(1, 2)",0.814697981114816
"((1, 0, 0), (0, 0, 0), (1, -1, -1))","(1, 0)",0.9936373145588641
"((1, 0, -1), (1, 1, 0), (0, -1, -1))","(1, 2)",0.5217031000000001
"((1, 0, 0), (1, -1, 0), (-1, 1, 0))","(0, 2)",0.9999999999915534
"((0, 0, 1), (1, -1, -1), (-1, 1, 0))","(0, 1)",0.25332718179899316
"((0, 0, 1), (1, -1, 0), (-1, 1, 0))","(1, 2)",0.1042091540771113
"((1, 0, 0), (-1, 0, 0), (0, 1, -1))","(2, 0)",-0.007769706082720817
"((1, 0, 0), (-1, 0, 0), (1, 1, -1))","(1, 1)",0.41763341028445267
"((0, 0, 0), (0, 0, 1), (-1, 0, 1))","(1, 0)",-0.39486914749540103
"((0, 0, 0), (1, -1, 1), (1, -1, -1))","(0, 1)",-0.2246166533427002
"((0, 0, 0), (1, -1, 1), (0, 0, -1))","(2, 0)",-0.14532695009759378
"((0, 0, 0), (1, -1, 1), (1, 0, -1))","(2, 1)",-0.08277519896939976
"((0, 0, 0), (1, -1, 1), (0, 0, 0))","(2, 2)",0.49351305487559505
"((1, 1, 0), (1, -1, -1), (-1, 0, 0))","(2, 1)",-0.6132429158974446
"((1, 1, 0), (1, -1, 0), (-1, 0, 0))","(1, 2)",-0.04457742092313831
"((-1, 1, 0), (0, 1, -1), (0, -1, 1))","(2, 0)",0.08708215599
"((0, 1, 0), (0, 1, -1), (0, -1, 0))","(2, 2)",0.06078248351369746
"((0, 1, 0), (0, 0, -1), (0, 0, 0))","(1, 1)",0.5385722269959844
"((-1, 0, 0), (1, -1, 0), (-1, 1, 1))","(0, 2)",0.45000000000000007
"((0, 0, 0), (1, -1, 0), (-1, 1, 1))","(0, 0)",0.44097749438196243
"((-1, 0, 0), (1, -1, 1), (0, -1, 1))","(0, 1)",0.1696541926576333
"((0, -1, -1), (0, 0, 1), (1, 0, 0))","(2, 2)",0.08986413525102722
"((1, -1, -1), (0, -1, 1), (1, 0, 1))","(1, 0)",-0.68618940391
"((0, -1, -1), (0, 0, 1), (1, 0, 1))","(1, 1)",-0.16710325613139113
"((0, -1, 0), (0, 0, 1), (1, 0, 0))","(0, 2)",0.17809155826076228
"((1, -1, -1), (0, 0, 1), (0, -1, 1))","(1, 1)",0.5217031000000001
"((0, -1, 0), (0, 0, 1), (0, -1, 1))","(0, 0)",-0.24200038
"((1, -1, 0), (0, 0, 1), (0, -1, 1))","(0, 2)",-0.16561000000000003
"((0, -1, 0), (0, 0, 1), (0, 0, 1))","(2, 1)",-0.3628399969808794
"((1, 0, 0), (0, 1, -1), (-1, 1, -1))","(0, 1)",0.40951000000000004
"((0, 1, 0), (1, -1, 1), (0, -1, -1))","(0, 2)",-0.5217031000000001
"((0, 1, 0), (1, -1, 0), (0, -1, 0))","(1, 2)",0.010036768032252102
"((1, -1, 1), (1, -1, -1), (0, 0, 0))","(2, 2)",-0.16668807445
"((1, 0, 0), (1, -1, -1), (0, 0, 0))","(0, 2)",0.3569847023623598
"((1, -1, 1), (1, -1, -1), (0, 0, 1))","(2, 0)",0.343094701955
"((1, 0, 1), (1, -1, -1), (0, 0, 0))","(0, 1)",-0.33181026983126494
"((-1, 1, 1), (1, 0, -1), (-1, -1, 1))","(1, 1)",0.4845484228086837
"((-1, 1, 1), (1, 0, -1), (0, -1, 0))","(2, 2)",0.05689156415016672
"((-1, 1, 0), (1, 0, 0), (0, -1, 0))","(0, 2)",0.0380145029529336
"((-1, 1, 1), (1, 0, -1), (0, -1, 1))","(2, 0)",0.37290670858355
"((-1, 1, 1), (1, 0, 0), (0, -1, 0))","(1, 2)",0.06640501415016672
"((-1, 1, 0), (1, 0, 0), (0, 0, 0))","(2, 1)",0.03267499750890012
"((-1, -1, 1), (1, 0, -1), (1, 0, 0))","(2, 1)",0.3889983884094965
"((0, -1, 1), (1, 0, -1), (1, 0, 0))","(0, 0)",-0.33259052936871003
"((1, -1, 1), (1, 0, -1), (0, -1, 0))","(2, 0)",0.271
"((1, 0, 1), (0, 0, -1), (0, -1, 0))","(1, 0)",0.16185815855190006
"((1, 0, 1), (1, 0, -1), (0, -1, 0))","(0, 1)",-0.1
"((-1, 0, 1), (0, -1, 0), (1, 0, 0))","(1, 2)",-0.5328797495544073
"((-1, 1, 1), (-1, -1, 1), (1, 0, 0))","(2, 2)",0.9656631617970749
"((-1, 0, 1), (0, -1, 1), (1, 0, 0))","(1, 0)",0.11298823454094309
"((-1, 0, 1), (0, 0, 0), (1, 0, 0))","(1, 1)",-0.6952472404744231
"((-1, 1, 1), (0, 0, -1), (0, -1, 1))","(1, 0)",0.15401853620699846
"((-1, 1, 1), (0, 0, -1), (0, 0, 0))","(2, 2)",0.01737632401224278
"((-1, 1, 1), (1, 0, -1), (0, -1, 1))","(1, 1)",0.17195000000000002
"((-1, 1, 1), (0, 0, -1), (0, 0, 1))","(2, 1)",0.13429417500395635
"((0, 1, 1), (0, 0, -1), (0, 0, 0))","(0, 0)",-0.5413311832671764
"((0, -1, -1), (0, -1, 1), (1, 0, 1))","(1, 0)",-0.814697981114816
"((0, -1, 0), (0, -1, 0), (1, 0, 1))","(1, 2)",-0.24964377697157597
"((0, -1, -1), (1, -1, 1), (1, 0, 1))","(0, 0)",0.6513215599000001
"((0, -1, 0), (0, -1, 1), (1, 0, 1))","(0, 2)",-0.287315351363265
"((-1, 1, 1), (0, 1, 0), (0, -1, -1))","(1, 0)",-0.5217031000000001
"((-1, 1, 1), (1, 1, 0), (0, -1, -1))","(2, 0)",0.814697981114816
"((0, 1, 1), (0, 1, 0), (0, -1, -1))","(0, 0)",-0.3218106396210566
"((-1, 0, 1), (0, 0, -1), (1, -1, 1))","(1, 1)",0.8649148282327008
"((-1, 0, 1), (0, 0, 0), (0, -1, 1))","(2, 0)",0.16381170909348258
"((-1, 0, 1), (0, 0, 0), (1, -1, 1))","(1, 2)",-0.6449857459931007
"((0, -1, 1), (1, 1, 0), (-1, -1, 0))","(0, 0)",-0.40951000000000004
"((0, -1, 1), (1, 1, 0), (0, -1, 0))","(2, 0)",-0.3549267584242768
"((0, 0, 0), (-1, 1, -1), (0, 1, 0))","(0, 0)",0.24719400328785673
"((1, 0, 0), (-1, 1, -1), (0, 1, 0))","(0, 1)",-0.46054664110000004
"((1, -1, 1), (0, -1, 0), (0, 1, -1))","(1, 2)",0.4498399802482713
"((0, -1, 1), (0, 0, 0), (0, 1, -1))","(0, 0)",0.11984058866412532
"((1, -1, 1), (0, -1, 1), (0, 1, -1))","(1, 0)",0.49987862527748417
"((1, 1, -1), (-1, -1, 0), (0, 1, 0))","(2, 0)",-0.6029118574082357
"((1, 1, -1), (0, -1, 0), (0, 1, 0))","(1, 0)",0.5748872632538212
"((0, 0, 1), (1, 1, -1), (-1, -1, 0))","(2, 2)",0.44458431644831875
"((0, 0, 1), (1, 1, -1), (-1, -1, 1))","(0, 1)",-0.717570463519
"((0, 0, 1), (0, -1, 1), (-1, 0, 0))","(0, 0)",0.20953018401168014
"((1, 0, 1), (0, -1, 1), (-1, 0, 0))","(1, 0)",-0.48910923298000003
"((0, -1, 0), (1, -1, 1), (1, 0, -1))","(0, 2)",-0.5217031000000001
"((-1, 0, 1), (1, 0, -1), (-1, 1, 0))","(0, 1)",0.24812052921741135
"((-1, 0, 1), (1, 0, -1), (0, 1, 0))","(2, 0)",0.06600756727047155
"((0, 0, -1), (1, 0, 0), (-1, 0, 1))","(1, 2)",-0.24904900000000002
"((0, 0, -1), (1, 0, 1), (-1, 0, 1))","(1, 1)",0.6125795110000001
"((1, 0, 0), (0, -1, 0), (0, 1, -1))","(1, 2)",0.4050247173128508
"((-1, 0, -1), (1, 0, 0), (1, 0, 0))","(1, 2)",-0.4657839905184058
"((1, 0, 1), (1, -1, -1), (0, 0, -1))","(2, 0)",0.34390000000000004
"((-1, 0, -1), (0, 1, 0), (0, 0, 1))","(2, 0)",-0.32967816050284215
"((-1, 0, -1), (0, 1, 0), (1, 0, 1))","(1, 0)",-0.48638658837710885
"((0, 0, -1), (0, 1, 0), (0, 0, 1))","(0, 0)",0.4129061351756397
"((-1, 0, -1), (0, 0, 0), (1, 0, 1))","(1, 2)",-0.10244996735064293
"((-1, 0, -1), (0, 0, 1), (1, 0, 1))","(0, 1)",0.9282102012308148
"((1, 0, 0), (0, -1, -1), (1, 1, 0))","(1, 0)",0.9936373145588641
"((0, -1, 1), (1, -1, 0), (0, 0, 1))","(1, 2)",0.09286278849583345
"((-1, -1, 1), (0, 0, 0), (0, 0, 1))","(1, 2)",0.5217031000000001
"((0, -1, 0), (0, -1, 0), (1, 0, 1))","(0, 2)",-0.6120223733923663
"((0, -1, 1), (0, -1, 0), (1, 0, 1))","(2, 1)",0.9993734212517822
"((0, -1, 1), (1, 1, -1), (0, 0, -1))","(2, 1)",0.26148122886019554
"((0, -1, 0), (1, 1, 0), (0, 0, -1))","(0, 2)",0.19427049916764488
"((0, -1, 1), (1, 1, 0), (0, 0, -1))","(1, 2)",-0.06491246049999999
"((0, 0, 0), (1, 1, 0), (0, 0, -1))","(0, 1)",-0.9540417735952731
"((1, -1, 0), (-1, 0, 0), (1, -1, 1))","(1, 1)",0.9999999985249581
"((1, 0, 0), (-1, 0, 0), (1, -1, 0))","(2, 2)",-0.022309809516651062
"((1, -1, -1), (0, 0, 1), (-1, 1, 0))","(1, 1)",0.19348544171502383
"((1, 0, -1), (0, 0, 0), (-1, 1, 0))","(1, 2)",-0.095540684401
"((1, 0, -1), (0, 0, 1), (-1, 1, 0))","(0, 1)",0.010539000000000005
"((0, -1, -1), (1, -1, 0), (1, 0, 1))","(1, 2)",-0.46855900000000006
"((0, -1, -1), (1, 0, 0), (0, 0, 1))","(2, 0)",-0.09502811320946487
"((0, -1, -1), (1, -1, 1), (1, 0, 1))","(2, 1)",0.9576088417247839
"((0, -1, -1), (1, 0, 0), (1, 0, 1))","(1, 1)",-0.3379951
"((0, -1, 0), (1, 0, 0), (0, 0, 1))","(0, 2)",0.126331581525039
"((-1, 1, 0), (1, 0, 0), (0, -1, 0))","(2, 0)",0.05849924171583926
"((-1, 1, 0), (1, 0, 1), (1, -1, -1))","(1, 1)",0.9866972053527088
"((-1, 1, 0), (1, 0, 0), (1, -1, 0))","(2, 2)",0.014535914555993068
"((1, -1, 1), (-1, 0, 0), (0, -1, 1))","(1, 1)",0.271
"((0, -1, 1), (0, 0, 0), (0, -1, 1))","(0, 0)",-0.06044791342929249
"((1, 1, 0), (-1, 0, 0), (1, -1, -1))","(0, 2)",0.40951000000000004
"((1, 1, 0), (0, 0, 0), (1, -1, -1))","(1, 0)",-0.1475233605
"((0, 1, 1), (-1, -1, 0), (0, -1, 1))","(1, 2)",0.5695327900000001
"((1, -1, 1), (-1, -1, 1), (0, 0, 0))","(2, 1)",0.22972312464135644
"((1, -1, 1), (-1, 0, 0), (0, 0, 0))","(1, 2)",0.0781489219595032
"((1, -1, 1), (-1, 0, 1), (0, 0, 0))","(1, 1)",-0.04031745364809999
"((1, 0, 1), (-1, 0, 0), (0, 0, 0))","(0, 1)",-0.47334013157553745
"((0, 0, 0), (-1, 0, -1), (0, 1, 1))","(0, 0)",-0.10021789
"((1, -1, 0), (1, -1, 1), (-1, 0, 1))","(0, 2)",0.911370618803475
"((1, -1, -1), (1, 1, 0), (-1, 1, 0))","(1, 2)",-0.34390000000000004
"((1, 1, -1), (0, -1, 0), (1, -1, 0))","(1, 2)",0.4008148263332178
"((0, -1, 1), (-1, -1, 0), (1, 0, 1))","(2, 1)",0.9994924712139436
"((0, -1, 1), (0, -1, 0), (1, 0, 0))","(2, 2)",-0.7650211919214843
"((0, -1, 1), (0, -1, 0), (1, 0, 1))","(1, 0)",-0.5217031000000001
"((0, 0, 1), (0, -1, 0), (1, 0, 0))","(0, 1)",0.40504741452128
"((1, -1, 0), (0, -1, -1), (1, 1, 0))","(1, 0)",0.911370618803475
"((1, 0, 0), (0, -1, -1), (1, 1, 0))","(0, 1)",-0.46737590145774377
"((1, -1, 1), (1, 0, -1), (-1, 0, 0))","(2, 1)",0.05058935915016672
"((1, -1, 1), (1, 0, -1), (-1, 1, 0))","(1, 1)",0.17195000000000002
"((1, -1, 1), (1, 0, 0), (-1, 0, 0))","(1, 2)",0.15692180458732158
"((1, 0, -1), (0, 1, 0), (0, -1, 0))","(2, 0)",0.16102769651580617
"((-1, 1, 0), (0, 0, 0), (1, -1, 0))","(1, 0)",0.3021524501231109
"((1, 0, 1), (-1, 1, -1), (0, 0, -1))","(0, 1)",0.8905810108684877
"((1, 0, 1), (-1, 1, 0), (0, 0, -1))","(1, 2)",-0.7252739948766678
"((0, 0, 0), (-1, 0, 0), (1, 0, 1))","(0, 1)",-0.8591747296509313
"((1, 0, 0), (-1, 0, -1), (1, 0, 0))","(1, 1)",0.8921159788202953
"((1, 0, 0), (-1, 1, -1), (1, 0, 0))","(2, 2)",-0.926985456859408
"((0, 0, 0), (1, -1, -1), (1, 1, -1))","(0, 0)",0.9866972053527088
"((0, 0, 0), (1, -1, -1), (1, 1, 0))","(2, 2)",-0.34871651818407423
"((0, 1, 0), (0, -1, 0), (0, 1, -1))","(0, 2)",-0.6077297991899437
"((0, 1, 1), (0, -1, 0), (0, 1, -1))","(0, 0)",0.9948462247926799
"((-1, 1, 0), (-1, 1, 1), (0, -1, 0))","(0, 2)",-0.05819189318635094
"((-1, 1, 1), (-1, 1, 1), (0, -1, 0))","(2, 2)",-0.5217031000000001
"((0, 1, 0), (0, 0, 1), (0, -1, 0))","(0, 0)",0.06214608148967652
"((-1, 0, 1), (-1, 1, 0), (0, 1, 0))","(1, 2)",-0.07214409999999999
"((0, 1, -1), (1, 1, 0), (-1, 0, -1))","(2, 1)",0.6513215599000001
"((0, 1, -1), (1, 1, 0), (-1, 0, 0))","(2, 2)",-0.30680195364810003
"((0, -1, -1), (0, 1, 0), (0, 0, 1))","(0, 0)",0.7458134171671
"((0, -1, 0), (0, 1, 0), (0, 0, 1))","(0, 2)",-0.23144487154746488
"((-1, 0, 0), (0, -1, 0), (1, 1, 0))","(1, 0)",-0.3436298045842864
"((-1, 1, 1), (0, 0, 1), (0, -1, -1))","(1, 0)",-0.34390000000000004
"((-1, 1, 1), (1, 0, 1), (0, -1, -1))","(1, 1)",0.271
"((0, 1, 1), (0, 0, 1), (0, -1, -1))","(0, 0)",0.009000000000000001
"((0, 0, 1), (1, -1, -1), (-1, 0, 1))","(0, 0)",0.45017988838872497
"((0, 0, 1), (1, -1, 0), (-1, 0, 0))","(2, 2)",0.24092201733216217
"((1, 0, 1), (1, -1, -1), (-1, 0, 1))","(2, 1)",-0.9983826907300771
"((0, 0, 1), (1, 0, 0), (-1, 0, 0))","(1, 1)",0.10779007057964883
"((1, 0, 1), (1, -1, 0), (-1, -1, 0))","(1, 2)",-0.5695327900000001
"((1, 0, 1), (1, -1, 1), (-1, -1, 0))","(0, 1)",0.7941088679053511
"((0, 0, 0), (0, 0, -1), (1, 1, 0))","(0, 2)",-0.15041978735104108
"((-1, 0, -1), (0, 0, 1), (-1, 1, 1))","(1, 1)",-0.34390000000000004
"((-1, 0, -1), (0, 0, 1), (0, 0, 1))","(2, 1)",-0.44246808871461424
"((-1, 0, -1), (0, 0, 1), (0, 1, 1))","(2, 0)",0.15324881435190005
"((0, 0, -1), (0, 0, 1), (0, 0, 1))","(0, 0)",0.5478533159229345
"((0, -1, 1), (0, 0, 1), (1, -1, -1))","(1, 1)",0.5695327900000001
"((0, 0, 1), (0, 0, 0), (1, -1, -1))","(1, 2)",0.156264617627292
"((0, 0, 1), (0, 0, 1), (1, -1, -1))","(0, 1)",-0.1710666012771
"((0, 0, 1), (0, 0, 0), (1, -1, 0))","(2, 2)",-0.4820970878390044
"((1, 0, -1), (-1, 0, 0), (0, 0, 1))","(1, 1)",0.992144832788721
"((0, 1, 0), (-1, -1, 0), (1, 0, 0))","(2, 1)",-0.8201631492088302
"((0, 1, 0), (-1, -1, 0), (1, 1, 0))","(2, 2)",0.4984236256880113
"((1, 1, 0), (1, -1, 0), (0, -1, -1))","(0, 2)",0.6125795110000001
"((0, 1, 1), (-1, 0, -1), (0, 0, 0))","(0, 0)",0.8499053647030009
"((0, 1, 1), (0, 0, -1), (0, 0, 0))","(1, 0)",-0.5300154724657642
"((1, 0, 0), (1, -1, 0), (-1, 0, 0))","(1, 2)",-0.7971044253831248
"((1, 0, 0), (1, -1, 1), (-1, 0, 0))","(0, 1)",0.4358077917107749
"((0, 0, 0), (1, 0, 0), (1, -1, 0))","(1, 2)",-0.8220903850947898
"((0, 0, -1), (1, 0, -1), (-1, 1, 1))","(1, 1)",0.4857308614928677
"((0, 0, -1), (1, 0, 0), (-1, 0, 1))","(2, 1)",-0.020158082100000002
"((1, 0, 0), (0, -1, 0), (1, 0, 0))","(0, 1)",-0.36387643474770015
"((0, 1, 0), (0, -1, 1), (0, 1, -1))","(0, 2)",0.5012739407068871
"((0, -1, 1), (0, 1, 1), (-1, 0, 0))","(1, 0)",-0.02748036177405
"((0, -1, 1), (0, 0, 1), (0, 0, 0))","(2, 0)",-0.3368259626802661
"((-1, 1, 1), (-1, 0, 1), (0, -1, 0))","(2, 0)",0.39442678052346336
"((-1, 1, 1), (-1, 0, 1), (1, -1, 0))","(1, 1)",-0.68618940391
"((0, 1, 1), (-1, 0, 1), (0, -1, 0))","(0, 0)",-0.169092717381
"((-1, 0, 1), (-1, 0, 1), (1, 0, -1))","(0, 1)",-0.21541865828329002
"((-1, 0, 1), (0, 0, 0), (1, 0, -1))","(1, 2)",-0.34244661746014593
"((-1, 1, 1), (-1, 0, 1), (1, 0, -1))","(1, 1)",0.6513215599000001
"((-1, 0, 1), (0, 0, 1), (1, 0, -1))","(1, 0)",0.032490000000000005
"((0, 0, 0), (1, 0, 1), (-1, -1, 0))","(1, 1)",0.5695327900000001
"((0, 0, 0), (1, 0, 1), (-1, 0, 0))","(2, 1)",-0.20070171170999998
"((0, -1, 1), (0, 1, 0), (0, 0, -1))","(2, 0)",0.9774716004550608
"((0, 0, 1), (0, 1, 0), (0, 0, -1))","(0, 1)",-0.7773911105147284
"((0, -1, 1), (0, 0, -1), (1, 0, 0))","(1, 0)",0.4980754069243212
"((0, -1, 1), (0, 0, 0), (1, 0, 0))","(1, 2)",-0.5839150762186515
"((-1, 0, 0), (1, 1, 0), (0, 0, -1))","(1, 2)",0.9903022627021246
"((0, 1, 1), (0, 0, -1), (-1, 1, -1))","(1, 0)",0.18598884559248163
"((0, 1, 1), (0, 0, 0), (-1, 0, -1))","(2, 1)",0.10128786669900001
"((0, 1, 1), (0, 0, 0), (-1, 1, -1))","(1, 2)",-0.11439
"((0, 0, -1), (1, 0, 1), (1, -1, -1))","(0, 0)",0.34390000000000004
"((1, 0, 0), (0, -1, 0), (1, -1, 0))","(1, 2)",-0.6875127800323494
"((1, 0, 0), (0, -1, 1), (1, -1, 0))","(0, 2)",-0.20366733192141245
"((0, 1, 0), (1, -1, 1), (-1, -1, 0))","(0, 2)",-0.14097240164935243
"((0, 1, 0), (1, -1, 0), (-1, 0, 0))","(1, 2)",-0.11217337564852681
"((0, 1, 1), (1, -1, 1), (-1, -1, 0))","(2, 2)",0.7712320754503901
"((0, 1, 0), (1, -1, 1), (-1, 0, 0))","(2, 1)",0.19164324769380003
"((0, 1, 0), (1, -1, 0), (0, 0, 0))","(2, 0)",0.4090583444638733
"((1, 0, -1), (0, 1, -1), (1, -1, 0))","(0, 1)",0.21641605364954086
"((1, 0, -1), (0, 0, -1), (1, 0, 0))","(1, 1)",-0.2116274961257128
"((1, 0, -1), (0, 1, -1), (1, 0, 0))","(2, 1)",-0.46855900000000006
"((-1, -1, 0), (0, -1, 1), (1, 0, 1))","(1, 0)",-0.46855900000000006
"((-1, 0, 0), (0, -1, 1), (0, 0, 1))","(2, 0)",0.6144173094712533
"((-1, 0, 0), (0, -1, 1), (1, 0, 1))","(0, 1)",-0.8465122075387045
"((-1, 0, -1), (0, 1, 0), (1, 0, 1))","(0, 1)",0.9985444216570694
"((-1, 1, 0), (1, 0, -1), (-1, 1, 0))","(1, 1)",0.34390000000000004
"((-1, 0, 0), (1, 0, 0), (-1, 1, 0))","(0, 1)",-0.017257867250648123
"((-1, 1, 0), (1, 0, 0), (-1, 1, 0))","(1, 2)",-0.0745245
"((1, -1, -1), (0, 0, 0), (1, -1, 1))","(1, 2)",-0.411053084603437
"((0, -1, -1), (0, 0, 0), (1, 0, 1))","(0, 0)",0.7240674161563543
"((1, -1, -1), (0, 0, 1), (1, -1, 1))","(1, 0)",-0.8332281830033343
"((1, -1, -1), (0, 0, 0), (1, 0, 1))","(2, 1)",-0.5486679343808931
"((1, -1, 1), (0, -1, 0), (0, 1, -1))","(1, 0)",0.45009034318021474
"((1, 0, 1), (0, -1, 0), (0, 0, -1))","(2, 1)",0.2212008808797577
"((1, -1, 1), (1, -1, 0), (0, 1, -1))","(2, 0)",0.4999999999999998
"((1, 0, 1), (0, -1, 0), (0, 1, -1))","(0, 1)",0.4499999995569918
"((0, -1, 0), (-1, 1, -1), (1, 1, 0))","(0, 2)",0.19
"((0, 0, 0), (-1, 1, -1), (1, 1, 0))","(0, 1)",-0.28607031000000005
"((0, 0, 0), (0, -1, 0), (1, 1, -1))","(1, 0)",-0.7014243760993611
"((0, 0, 0), (1, -1, 0), (1, 1, -1))","(0, 0)",0.9999999999999996
"((0, 0, 0), (0, 0, 0), (1, 1, -1))","(1, 1)",0.45725357266143174
"((0, -1, 0), (0, -1, 1), (0, 0, 1))","(0, 2)",0.9999932484487815
"((-1, 1, 1), (-1, 0, 0), (1, 0, -1))","(2, 1)",0.012003243550073914
"((-1, 1, 0), (-1, 0, 0), (1, 0, 0))","(0, 2)",0.07481895508951333
"((-1, 1, 1), (-1, 0, 0), (1, 1, -1))","(1, 2)",-0.7458134171671
"((-1, 1, 1), (-1, 0, 0), (1, 0, 0))","(2, 2)",-0.005510510999999982
"((1, 0, 1), (1, -1, 0), (0, -1, 0))","(1, 2)",-0.31240854385655276
"((1, -1, 0), (0, 0, 1), (0, -1, 1))","(2, 0)",-0.08460999999999999
"((0, 0, -1), (0, 1, 0), (1, 0, -1))","(1, 0)",-0.620786919755003
"((0, 0, -1), (1, 1, 0), (1, 0, -1))","(1, 2)",0.9999997681730781
"((0, 0, -1), (0, 1, 0), (1, 0, 0))","(2, 2)",0.41781820972168465
"((0, 1, 1), (0, -1, 0), (1, -1, 0))","(1, 0)",-0.6963090183907326
"((0, 0, 0), (1, -1, 0), (0, 1, -1))","(1, 2)",-0.7391428060378051
"((1, 0, 0), (-1, -1, 0), (1, 0, 0))","(2, 2)",-0.8274302539674985
"((1, 0, 0), (-1, -1, 0), (1, 0, 1))","(0, 1)",-0.29277694567692164
"((0, 0, 1), (0, 1, 0), (-1, 0, -1))","(0, 1)",-0.607328577879114
"((0, 1, 1), (0, 1, 0), (-1, 0, -1))","(1, 0)",-0.48135976031800004
"((-1, -1, 1), (1, 0, 0), (-1, 1, 1))","(1, 1)",-0.40951000000000004
"((-1, 1, -1), (1, 1, 0), (0, -1, 0))","(2, 0)",0.4217813637702991
"((-1, 1, 0), (0, 1, 0), (0, -1, 0))","(1, 0)",0.22329383689578275
"((-1, 1, -1), (1, 1, 0), (1, -1, 0))","(2, 2)",-0.9996670103634684
"((-1, 1, 0), (1, 1, 0), (0, -1, 0))","(0, 2)",0.05752215405213677
"((1, 0, 0), (0, -1, 1), (-1, 0, 1))","(0, 2)",0.901522909781639
"((-1, 0, 1), (-1, 1, 0), (0, 1, -1))","(1, 2)",0.10459189551046935
"((0, 0, 1), (-1, 1, 0), (0, 0, -1))","(2, 1)",0.17164891662705895
"((-1, 0, 1), (-1, 1, 1), (0, 1, -1))","(0, 1)",-0.40951000000000004
"((0, 0, 1), (-1, 1, 0), (0, 1, -1))","(0, 0)",-0.23851
"((0, 0, 1), (0, 1, 0), (0, 0, -1))","(1, 0)",-0.6865381163452271
"((-1, 0, 1), (1, -1, 0), (1, -1, 0))","(0, 1)",-0.5677226716719893
"((0, 0, 0), (1, -1, 0), (1, -1, 0))","(0, 2)",-0.20275694975852857
"((-1, 1, 1), (1, -1, 0), (1, -1, 0))","(2, 2)",0.9999999191669505
"((-1, 0, -1), (0, 1, 1), (0, -1, 1))","(0, 1)",0.42016314040658437
"((-1, 1, -1), (0, 1, 1), (0, -1, 1))","(2, 0)",-0.911370618803475
"((0, 0, -1), (0, 1, 1), (0, -1, 1))","(0, 0)",-0.9504043919908295
"((0, 1, -1), (-1, -1, 1), (1, 0, 0))","(0, 0)",0.21733247299493658
"((0, 0, -1), (0, -1, 1), (1, 0, 0))","(0, 1)",0.26678002330501727
"((1, 1, -1), (-1, -1, 1), (1, 0, 0))","(2, 1)",0.49998671930055616
"((0, 1, -1), (0, -1, 1), (1, 0, 0))","(1, 0)",0.16927749940888104
"((0, 1, -1), (1, -1, 1), (0, 0, -1))","(2, 0)",-0.20826101566462835
"((0, 1, -1), (1, -1, 1), (1, 0, -1))","(0, 0)",0.947665236697264
"((1, -1, 1), (-1, 0, 0), (1, 0, -1))","(1, 2)",0.4866007415998531
"((1, -1, 0), (0, 0, 0), (1, 0, -1))","(0, 2)",0.5224569588270478
"((1, -1, 1), (-1, 0, 1), (1, 0, -1))","(2, 1)",-0.94185026299696
"((1, -1, 1), (0, 0, 0), (1, 0, -1))","(1, 0)",-0.10575171832405422
